1.1424 1.36936 2.38616 5.91095 13.0945 13.5527 12.9856 14.3051 15.5476 17.2755 20.8202 24.071 25.9647 30.4806 36.4304 35.1823 32.5729 
1.13128 1.38056 2.50408 5.87185 9.34312 9.9542 12.7902 15.6872 14.4699 15.7829 23.9052 31.1733 27.8274 30.4382 38.5561 33.3591 28.1367 
1.1918 1.47111 2.79825 7.23328 10.5422 9.1638 10.7055 14.4247 15.5568 16.9321 23.2343 29.2343 27.2426 27.6879 30.3026 26.8674 23.963 
2.78472 3.31509 5.62768 12.9468 24.6715 23.7602 22.2021 25.6017 33.2932 45.5401 61.4812 72.2581 79.9993 100.991 122.345 105.242 91.8056 
11.7762 14.5514 28.6894 104.955 460.638 285.171 237.002 262.353 259.633 294.444 453.836 578.677 488.428 502.84 554.63 428.854 356.533 
7.07961 8.55062 15.4596 44.7554 165.14 203.071 194.307 232.836 229.729 226.201 293.77 421.625 516.62 670.513 779.79 533.731 422.284 
4.92204 5.82264 9.77254 23.8806 75.0998 152.589 211.571 360.845 462.989 432.742 528.186 714.655 795.144 969.803 975.356 578.254 444.725 
7.29034 8.43275 13.093 27.0704 66.4944 136.563 211.422 322.274 439.77 509.322 631.755 820.052 953.766 1012.41 840.824 578.033 486.29 
20.2655 24.0532 39.0683 71.6116 98.8126 115.515 172.39 328.948 495.358 548.573 660.599 739.031 760.454 932.453 893.377 540.452 424.53 
37.9864 45.5545 77.235 157.781 243.836 287.957 383.304 471.147 440.408 459.763 613.976 796.952 890.167 1057.35 951.966 595.359 477.656 
45.8268 54.7334 92.3849 196.694 345.231 439.83 633.257 965.108 1077.17 1176.2 1444.91 1394.13 1259.73 1435.25 1330.8 837.234 669.851 
43.1304 51.8883 91.1847 226.25 512.61 641.55 845.216 1358.82 1701.09 1899.17 2346.96 2194.17 1884.86 2012.86 1641.69 972.858 773.194 
40.0003 48.7413 89.9062 250.002 602.216 653.681 851.468 1537.41 1990.74 2160.93 2837.81 2556.32 2038.84 2312.41 2040.06 1123.96 862.255 
37.8687 46.2818 86.4588 250.064 632.011 659.854 855.021 1599.15 2030.64 2104.86 2807.29 2649.52 2121.98 2479.68 2292.07 1230.64 930.814 
37.1152 45.4371 85.4534 252.245 658.844 686.216 906.412 1745.81 2094.25 2114.18 2972.34 2830.08 2137.01 2423.69 2300.37 1257.95 951.778 
36.2522 44.4031 83.6495 247.693 649.177 683.58 931.424 1894.19 2191.37 2099.78 2927.99 2796.69 2073.39 2289.28 2160.46 1208.72 920.795 
40.1149 48.8504 89.7836 246.618 599.289 701.616 993.576 1859.96 2033.57 2035.95 2841.63 2706.13 2055.16 2229.83 2001.1 1136.14 876.228 
34.9067 42.7081 80.0578 233.496 610.525 672.902 934.58 1781.55 1845.62 1787.28 2571.09 2486.4 1781.23 1800.97 1582.87 939.991 736.428 
37.4561 45.784 85.3789 243.226 604.513 677.614 955.079 1768.29 1769.13 1687.45 2339.87 2324.24 1747.01 1802.41 1653.74 1013.92 798.883 
33.6305 41.2967 78.4824 236.783 631.65 672.402 943.88 1760.97 1614.24 1491.45 2083.93 2057.34 1544.11 1667.3 1632.76 983.192 762.706 
34.5478 42.3369 79.7639 234.762 622.564 699.839 965.424 1497.43 1252.44 1188.47 1614.33 1612.41 1267.37 1341.76 1291.98 825.699 656.465 
31.7819 38.9832 73.2856 208.215 509.033 616.278 871.289 1020.74 741.846 736.332 997.992 981.566 832.272 966.016 918.248 539.453 419.248 
26.3985 31.7766 55.5227 132.195 286.666 405.824 535.946 510.787 385.334 389.407 521.973 591.913 533.949 537.091 487.967 349.242 294.05 
15.8708 18.9226 31.3153 61.3269 99.3936 141.851 243.367 319.502 255.096 258.383 327.977 309.913 273.774 352.028 469.045 327.858 255.263 
8.33189 9.94106 17.0135 40.4968 91.1219 112.601 131.199 183.49 242.797 294.564 347.936 331.053 308.166 383.551 515.131 432.488 359.905 
3.4478 4.10388 7.04878 18.0872 55.0743 74.7937 78.7576 125.403 237.273 303.686 329.775 375.433 395.749 439.849 525.667 518.846 479.768 
